date,value,cash,holdings
2021-01-04,100000.0,100000.0,0.0
2021-01-05,100000.0,100000.0,0.0
2021-01-06,100000.0,100000.0,0.0
2021-01-07,100000.0,100000.0,0.0
2021-01-08,100000.0,100000.0,0.0
2021-01-11,100000.0,100000.0,0.0
2021-01-12,100000.0,100000.0,0.0
2021-01-13,100000.0,100000.0,0.0
2021-01-14,100000.0,100000.0,0.0
2021-01-15,100000.0,100000.0,0.0
2021-01-19,100000.0,100000.0,0.0
2021-01-20,100000.0,100000.0,0.0
2021-01-21,100000.0,100000.0,0.0
2021-01-22,100000.0,100000.0,0.0
2021-01-25,100000.0,100000.0,0.0
2021-01-26,100000.0,100000.0,0.0
2021-01-27,100000.0,100000.0,0.0
2021-01-28,100000.0,100000.0,0.0
2021-01-29,100000.0,100000.0,0.0
2021-02-01,99700.87698094177,-6.796038467407243,99707.67301940918
2021-02-02,100615.87616459656,-6.796038467407243,100622.67220306396
2021-02-03,100003.51611058044,-6.796038467407243,100010.31214904785
2021-02-04,101111.20526997375,-6.796038467407243,101118.00130844116
2021-02-05,100702.21154133606,-6.796038467407243,100709.00757980347
2021-02-08,101254.07139698791,-6.796038467407243,101260.86743545532
2021-02-09,101347.63607899475,-6.796038467407243,101354.43211746216
2021-02-10,100735.50270573425,-6.796038467407243,100742.29874420166
2021-02-11,101496.6039287262,-6.796038467407243,101503.3999671936
2021-02-12,102191.063885849,-6.796038467407243,102197.8599243164
2021-02-16,101671.32497135925,-6.796038467407243,101678.12100982666
2021-02-17,100759.5085040741,-6.796038467407243,100766.3045425415
2021-02-18,100477.45011250305,-6.796038467407243,100484.24615097046
2021-02-19,100604.6581966095,-6.796038467407243,100611.4542350769
2021-02-22,97777.70471684265,-6.796038467407243,97784.50075531006
2021-02-23,97252.99027363586,-6.796038467407243,97259.78631210327
2021-02-24,97944.10328785705,-6.796038467407243,97950.89932632446
2021-02-25,94398.02361408997,-6.796038467407243,94404.81965255737
2021-02-26,95841.3516894989,-6.796038467407243,95848.14772796631
2021-03-01,99492.26583837891,146.54977774047782,99345.71606063843
2021-03-02,97757.32195257569,146.54977774047782,97610.7721748352
2021-03-03,94901.76451086426,146.54977774047782,94755.21473312378
2021-03-04,92966.62050604248,146.54977774047782,92820.070728302
2021-03-05,94423.9777753296,146.54977774047782,94277.42799758911
2021-03-08,90567.68141531372,146.54977774047782,90421.13163757324
2021-03-09,94199.38389562989,146.54977774047782,94052.8341178894
2021-03-10,93314.75755667115,146.54977774047782,93168.20777893066
2021-03-11,95575.67262243653,146.54977774047782,95429.12284469604
2021-03-12,94971.34947943116,146.54977774047782,94824.79970169067
2021-03-15,96935.57403921509,146.54977774047782,96789.02426147461
2021-03-16,98251.68620657349,146.54977774047782,98105.13642883301
2021-03-17,98314.68764089966,146.54977774047782,98168.13786315918
2021-03-18,95019.51642584229,146.54977774047782,94872.9666481018
2021-03-19,95777.51854299927,146.54977774047782,95630.96876525879
2021-03-22,97501.71100592041,146.54977774047782,97355.16122817993
2021-03-23,96737.03061651612,146.54977774047782,96590.48083877563
2021-03-24,95342.4883763733,146.54977774047782,95195.93859863281
2021-03-25,95339.48941778565,146.54977774047782,95192.93964004517
2021-03-26,97466.21295141602,146.54977774047782,97319.66317367554
2021-03-29,96696.87014746094,146.54977774047782,96550.32036972046
2021-03-30,94714.02420401001,146.54977774047782,94567.47442626953
2021-03-31,96356.1829907837,146.54977774047782,96209.63321304321
2021-04-01,98326.46801138305,206.8549170532258,98119.61309432983
2021-04-05,100865.34835195923,206.8549170532258,100658.493434906
2021-04-06,100467.69790029907,206.8549170532258,100260.84298324585
2021-04-07,101095.12896871948,206.8549170532258,100888.27405166626
2021-04-08,102408.74577856445,206.8549170532258,102201.89086151123
2021-04-09,103434.61897802734,206.8549170532258,103227.76406097412
2021-04-12,102876.55953359985,206.8549170532258,102669.70461654663
2021-04-13,104161.73350286865,206.8549170532258,103954.87858581543
2021-04-14,102605.38076544189,206.8549170532258,102398.52584838867
2021-04-15,103975.02860021972,206.8549170532258,103768.1736831665
2021-04-16,103968.23391485595,206.8549170532258,103761.37899780273
2021-04-19,102724.53554678345,206.8549170532258,102517.68062973022
2021-04-20,101873.30055761719,206.8549170532258,101666.44564056396
2021-04-21,102463.56929922485,206.8549170532258,102256.71438217163
2021-04-22,101267.19230032348,206.8549170532258,101060.33738327026
2021-04-23,103194.83586264038,206.8549170532258,102987.98094558716
2021-04-26,103748.77868414306,206.8549170532258,103541.92376708984
2021-04-27,103339.0132880249,206.8549170532258,103132.15837097168
2021-04-28,101633.6974387207,206.8549170532258,101426.84252166748
2021-04-29,101818.9492545166,206.8549170532258,101612.09433746338
2021-04-30,100542.5731444397,206.8549170532258,100335.71822738647
2021-05-03,100369.91129446411,206.8549170532258,100163.05637741089
2021-05-04,98188.30867147827,206.8549170532258,97981.45375442505
2021-05-05,98028.25036001587,206.8549170532258,97821.39544296265
2021-05-06,99230.54140615845,206.8549170532258,99023.68648910522
2021-05-07,100057.32125234985,206.8549170532258,99850.46633529663
2021-05-10,97316.57091665649,206.8549170532258,97109.71599960327
2021-05-11,97211.2505965271,206.8549170532258,97004.39567947388
2021-05-12,94183.32069921875,206.8549170532258,93976.46578216553
2021-05-13,95878.11194372558,206.8549170532258,95671.25702667236
2021-05-14,97986.99706030273,206.8549170532258,97780.14214324951
2021-05-17,97156.90421438598,206.8549170532258,96950.04929733276
2021-05-18,96068.9326491394,206.8549170532258,95862.07773208618
2021-05-19,96656.38196325683,206.8549170532258,96449.52704620361
2021-05-20,98722.17873144531,206.8549170532258,98515.32381439209
2021-05-21,97785.43578482055,206.8549170532258,97578.58086776733
2021-05-24,99534.82548666382,206.8549170532258,99327.9705696106
2021-05-25,99632.45300436401,206.8549170532258,99425.59808731079
2021-05-26,99653.45263815307,206.8549170532258,99446.59772109985
2021-05-27,99435.47012472534,206.8549170532258,99228.61520767212
2021-05-28,99626.75661611938,206.8549170532258,99419.90169906616
2021-06-01,98950.1150400505,200.43735145187168,98749.67768859863
2021-06-02,99524.57507728194,200.43735145187168,99324.13772583008
2021-06-03,98282.51260779952,200.43735145187168,98082.07525634766
2021-06-04,100297.8526193962,200.43735145187168,100097.41526794434
2021-06-07,99912.84528754806,200.43735145187168,99712.40793609619
2021-06-08,99952.61558173751,200.43735145187168,99752.17823028564
2021-06-09,100219.66324256515,200.43735145187168,100019.22589111328
2021-06-10,100768.74330543136,200.43735145187168,100568.30595397949
2021-06-11,101326.2057230339,200.43735145187168,101125.76837158203
2021-06-14,102781.53819678878,200.43735145187168,102581.10084533691
2021-06-15,101997.58274482345,200.43735145187168,101797.14539337158
2021-06-16,101651.11204932784,200.43735145187168,101450.67469787598
2021-06-17,102934.72015784835,200.43735145187168,102734.28280639648
2021-06-18,101847.56795905685,200.43735145187168,101647.13060760498
2021-06-21,103094.17146705245,200.43735145187168,102893.73411560059
2021-06-22,103910.55034278487,200.43735145187168,103710.11299133301
2021-06-23,103961.24100135421,200.43735145187168,103760.80364990234
2021-06-24,104314.47548316573,200.43735145187168,104114.03813171387
2021-06-25,103455.60864661788,200.43735145187168,103255.17129516602
2021-06-28,105141.35762427901,200.43735145187168,104940.92027282715
2021-06-29,106216.51523231124,200.43735145187168,106016.07788085938
2021-06-30,106294.76706336593,200.43735145187168,106094.32971191406
2021-07-01,105946.9960778923,290.8098443717884,105656.18623352051
2021-07-02,107308.82885682296,290.8098443717884,107018.01901245117
2021-07-06,108223.45405900192,290.8098443717884,107932.64421463013
2021-07-07,108890.37141358566,290.8098443717884,108599.56156921387
2021-07-08,108296.75996720504,290.8098443717884,108005.95012283325
2021-07-09,109572.13565766525,290.8098443717884,109281.32581329346
2021-07-12,109754.25761353683,290.8098443717884,109463.44776916504
2021-07-13,110388.96284424972,290.8098443717884,110098.15299987793
2021-07-14,111306.10012376022,290.8098443717884,111015.29027938843
2021-07-15,110623.24294984054,290.8098443717884,110332.43310546875
2021-07-16,109353.1802247734,290.8098443717884,109062.37038040161
2021-07-19,107677.68881928634,290.8098443717884,107386.87897491455
2021-07-20,109145.9321893425,290.8098443717884,108855.1223449707
2021-07-21,110006.33548295211,290.8098443717884,109715.52563858032
2021-07-22,110775.88915192794,290.8098443717884,110485.07930755615
2021-07-23,112196.76983582687,290.8098443717884,111905.95999145508
2021-07-26,112158.68044221115,290.8098443717884,111867.87059783936
2021-07-27,110746.90784394454,290.8098443717884,110456.09799957275
2021-07-28,110418.0481027336,290.8098443717884,110127.23825836182
2021-07-29,111109.52145325851,290.8098443717884,110818.71160888672
2021-07-30,111057.66403138351,290.8098443717884,110766.85418701172
2021-08-02,110904.57185303878,290.8098443717884,110613.76200866699
2021-08-03,111832.89045273971,290.8098443717884,111542.08060836792
2021-08-04,111724.74791657638,290.8098443717884,111433.93807220459
2021-08-05,112132.04976594161,290.8098443717884,111841.23992156982
2021-08-06,111775.77506959152,290.8098443717884,111484.96522521973
2021-08-09,111560.565978405,290.8098443717884,111269.7561340332
2021-08-10,111008.40841996383,290.8098443717884,110717.59857559204
2021-08-11,111238.16800248336,290.8098443717884,110947.35815811157
2021-08-12,112440.35687577438,290.8098443717884,112149.54703140259
2021-08-13,113029.959388134,290.8098443717884,112739.1495437622
2021-08-16,113924.47959840011,290.8098443717884,113633.66975402832
2021-08-17,112778.2727121086,290.8098443717884,112487.46286773682
2021-08-18,110830.50411927413,290.8098443717884,110539.69427490234
2021-08-19,112042.57513749313,290.8098443717884,111751.76529312134
2021-08-20,113531.45327698898,290.8098443717884,113240.64343261719
2021-08-23,114507.4341386528,290.8098443717884,114216.624294281
2021-08-24,114144.8560060234,290.8098443717884,113854.04616165161
2021-08-25,113890.71718537521,290.8098443717884,113599.90734100342
2021-08-26,113477.08500992965,290.8098443717884,113186.27516555786
2021-08-27,114598.31344163131,290.8098443717884,114307.50359725952
2021-08-30,116483.66225373458,290.8098443717884,116192.8524093628
2021-08-31,115804.20776688766,290.8098443717884,115513.39792251587
2021-09-01,115659.77003730393,169.3371149406376,115490.43292236328
2021-09-02,115762.29960120773,169.3371149406376,115592.96248626709
2021-09-03,116376.60160316086,169.3371149406376,116207.26448822021
2021-09-07,116772.12643302536,169.3371149406376,116602.78931808472
2021-09-08,116204.6177317009,169.3371149406376,116035.28061676025
2021-09-09,115495.29485190964,169.3371149406376,115325.957736969
2021-09-10,114376.13882316208,169.3371149406376,114206.80170822144
2021-09-13,114748.94576896286,169.3371149406376,114579.60865402222
2021-09-14,114972.41863502121,169.3371149406376,114803.08152008057
2021-09-15,116458.15585197067,169.3371149406376,116288.81873703003
2021-09-16,116261.8760935173,169.3371149406376,116092.53897857666
2021-09-17,114785.47650016403,169.3371149406376,114616.13938522339
2021-09-20,112414.65621055222,169.3371149406376,112245.31909561157
2021-09-21,112583.94483817673,169.3371149406376,112414.60772323608
2021-09-22,114431.98144782639,169.3371149406376,114262.64433288574
2021-09-23,115096.17280067063,169.3371149406376,114926.83568572998
2021-09-24,115140.91691077805,169.3371149406376,114971.5797958374
2021-09-27,114083.89490760422,169.3371149406376,113914.55779266357
2021-09-28,110764.72246039963,169.3371149406376,110595.38534545898
2021-09-29,110936.85883582688,169.3371149406376,110767.52172088623
2021-09-30,109978.00593436814,169.3371149406376,109808.66881942749
2021-10-01,111366.8820176506,302.10195783613807,111064.78005981445
2021-10-04,108822.3296990776,302.10195783613807,108520.22774124146
2021-10-05,110775.98871473312,302.10195783613807,110473.88675689697
2021-10-06,111817.85013441085,302.10195783613807,111515.7481765747
2021-10-07,112766.53346113204,302.10195783613807,112464.4315032959
2021-10-08,112583.63741163253,302.10195783613807,112281.53545379639
2021-10-11,112442.36126951217,302.10195783613807,112140.25931167603
2021-10-12,111394.62576536178,302.10195783613807,111092.52380752563
2021-10-13,111655.28567747115,302.10195783613807,111353.18371963501
2021-10-14,114176.08188489913,302.10195783613807,113873.97992706299
2021-10-15,115073.2634301567,302.10195783613807,114771.16147232056
2021-10-18,115919.17281202316,302.10195783613807,115617.07085418701
2021-10-19,117149.08307126998,302.10195783613807,116846.98111343384
2021-10-20,117098.48139432906,302.10195783613807,116796.37943649292
2021-10-21,117945.14186338424,302.10195783613807,117643.0399055481
2021-10-22,117631.54515317916,302.10195783613807,117329.44319534302
2021-10-25,117994.17684797286,302.10195783613807,117692.07489013672
2021-10-26,119321.72342542648,302.10195783613807,119019.62146759033
2021-10-27,120045.3942933464,302.10195783613807,119743.29233551025
2021-10-28,121655.34383634567,302.10195783613807,121353.24187850952
2021-10-29,122021.39126447677,302.10195783613807,121719.28930664062
2021-11-01,121230.31365035627,85.52561782453348,121144.78803253174
2021-11-02,122668.57782577131,85.52561782453348,122583.05220794678
2021-11-03,123578.91636108015,85.52561782453348,123493.39074325562
2021-11-04,124212.68086455915,85.52561782453348,124127.15524673462
2021-11-05,125100.39753936384,85.52561782453348,125014.8719215393
2021-11-08,124988.87690948103,85.52561782453348,124903.3512916565
2021-11-09,124873.73680327985,85.52561782453348,124788.21118545532
2021-11-10,122767.26168273542,85.52561782453348,122681.73606491089
2021-11-11,123460.74904845808,85.52561782453348,123375.22343063354
2021-11-12,125160.2767736778,85.52561782453348,125074.75115585327
2021-11-15,125278.2998030052,85.52561782453348,125192.77418518066
2021-11-16,126201.02309630964,85.52561782453348,126115.49747848511
2021-11-17,126971.38578246687,85.52561782453348,126885.86016464233
2021-11-18,128819.36169646833,85.52561782453348,128733.8360786438
2021-11-19,129306.7719061241,85.52561782453348,129221.24628829956
2021-11-22,127850.24321578596,85.52561782453348,127764.71759796143
2021-11-23,127832.59783385847,85.52561782453348,127747.07221603394
2021-11-24,128280.77127669904,85.52561782453348,128195.24565887451
2021-11-26,124949.0677854881,85.52561782453348,124863.54216766357
2021-11-29,128091.35363601301,85.52561782453348,128005.82801818848
2021-11-30,127906.61887191389,85.52561782453348,127821.09325408936
2021-12-01,127769.76145117948,262.4588159866115,127507.30263519287
2021-12-02,127256.33394568632,262.4588159866115,126993.8751296997
2021-12-03,126363.0949930496,262.4588159866115,126100.63617706299
2021-12-06,128195.37341254423,262.4588159866115,127932.91459655762
2021-12-07,132779.67377417753,262.4588159866115,132517.21495819092
2021-12-08,133649.5040277786,262.4588159866115,133387.045211792
2021-12-09,132880.32073920438,262.4588159866115,132617.86192321777
2021-12-10,139059.4224085159,262.4588159866115,138796.9635925293
2021-12-13,136930.4844888992,262.4588159866115,136668.0256729126
2021-12-14,134625.8274072952,262.4588159866115,134363.3685913086
2021-12-15,138633.37258856962,262.4588159866115,138370.913772583
2021-12-16,134092.84980719755,262.4588159866115,133830.39099121094
2021-12-17,134758.96753638456,262.4588159866115,134496.50872039795
2021-12-20,134673.31279700468,262.4588159866115,134410.85398101807
2021-12-21,136867.88563483427,262.4588159866115,136605.42681884766
2021-12-22,139003.25830023954,262.4588159866115,138740.79948425293
2021-12-23,140101.53336280058,262.4588159866115,139839.07454681396
2021-12-27,142875.79680579374,262.4588159866115,142613.33798980713
2021-12-28,142045.54265540311,262.4588159866115,141783.0838394165
2021-12-29,142437.7346491165,262.4588159866115,142175.27583312988
2021-12-30,141213.57913153837,262.4588159866115,140951.12031555176
2021-12-31,140690.70908301542,262.4588159866115,140428.2502670288
2022-01-03,141470.931769783,262.4588159866115,141208.4729537964
2022-01-04,140724.36837714384,262.4588159866115,140461.90956115723
2022-01-05,135710.75085395048,262.4588159866115,135448.29203796387
2022-01-06,134175.6279215164,262.4588159866115,133913.16910552979
2022-01-07,132858.68283026884,262.4588159866115,132596.22401428223
2022-01-10,133048.7155298538,262.4588159866115,132786.2567138672
2022-01-11,133953.30238288114,262.4588159866115,133690.84356689453
2022-01-12,134488.73484748075,262.4588159866115,134226.27603149414
2022-01-13,129978.22450965116,262.4588159866115,129715.76569366455
2022-01-14,130836.49179022977,262.4588159866115,130574.03297424316
2022-01-18,127587.14113562772,262.4588159866115,127324.68231964111
2022-01-19,125687.3671793289,262.4588159866115,125424.90836334229
2022-01-20,123766.27071326444,262.4588159866115,123503.81189727783
2022-01-21,121389.10834449003,262.4588159866115,121126.64952850342
2022-01-24,121874.43974250028,262.4588159866115,121611.98092651367
2022-01-25,119811.6107553787,262.4588159866115,119549.15193939209
2022-01-26,122621.58747046659,262.4588159866115,122359.12865447998
2022-01-27,121759.14092963407,262.4588159866115,121496.68211364746
2022-01-28,127078.96417182157,262.4588159866115,126816.50535583496
2022-01-31,130566.94533484647,262.4588159866115,130304.48651885986
2022-02-01,130138.47250409696,-272.3271861496198,130410.79969024658
2022-02-02,130670.01749463652,-272.3271861496198,130942.34468078613
2022-02-03,129443.73086591337,-272.3271861496198,129716.05805206299
2022-02-04,128919.10678144071,-272.3271861496198,129191.43396759033
2022-02-07,128739.4530643997,-272.3271861496198,129011.78025054932
2022-02-08,128843.29930921171,-272.3271861496198,129115.62649536133
2022-02-09,129353.88276715849,-272.3271861496198,129626.2099533081
2022-02-10,127798.62414594267,-272.3271861496198,128070.95133209229
2022-02-11,127904.1863178787,-272.3271861496198,128176.51350402832
2022-02-14,127350.47588391874,-272.3271861496198,127622.80307006836
2022-02-15,127489.77305646513,-272.3271861496198,127762.10024261475
2022-02-16,127681.71402021025,-272.3271861496198,127954.04120635986
2022-02-17,127355.27542920683,-272.3271861496198,127627.60261535645
2022-02-18,127750.15903516386,-272.3271861496198,128022.48622131348
2022-02-22,127693.82846875761,-272.3271861496198,127966.15565490723
2022-02-23,126386.49036450956,-272.3271861496198,126658.81755065918
2022-02-24,127170.01571698759,-272.3271861496198,127442.3429031372
2022-02-25,127504.06301923368,-272.3271861496198,127776.3902053833
2022-02-28,128656.58612866972,-272.3271861496198,128928.91331481934
2022-03-01,128802.2264535446,264.74760985563125,128537.47884368896
2022-03-02,127606.47153258513,264.74760985563125,127341.72392272949
2022-03-03,127868.8808953781,264.74760985563125,127604.13328552246
2022-03-04,128660.69681334685,264.74760985563125,128395.94920349121
2022-03-07,127372.11607909392,264.74760985563125,127107.36846923828
2022-03-08,126755.68819213103,264.74760985563125,126490.94058227539
2022-03-09,127234.92629027556,264.74760985563125,126970.17868041992
2022-03-10,126067.30540251921,264.74760985563125,125802.55779266357
2022-03-11,125719.61647582243,264.74760985563125,125454.8688659668
2022-03-14,124108.83022093962,264.74760985563125,123844.08261108398
2022-03-15,124932.27244353484,264.74760985563125,124667.5248336792
2022-03-16,126072.9964120407,264.74760985563125,125808.24880218506
2022-03-17,125723.60763335417,264.74760985563125,125458.86002349854
2022-03-18,126746.2433450241,264.74760985563125,126481.49573516846
2022-03-21,125581.6727349777,264.74760985563125,125316.92512512207
2022-03-22,125447.07011962126,264.74760985563125,125182.32250976562
2022-03-23,126243.26046538542,264.74760985563125,125978.51285552979
2022-03-24,126611.8164346237,264.74760985563125,126347.06882476807
2022-03-25,126000.24254393767,264.74760985563125,125735.49493408203
2022-03-28,126711.08293700407,264.74760985563125,126446.33532714844
2022-03-29,127509.1565530319,264.74760985563125,127244.40894317627
2022-03-30,127627.90941405486,264.74760985563125,127363.16180419922
2022-03-31,127397.38681578825,264.74760985563125,127132.63920593262
2022-04-01,127539.47603045653,304.12797747801176,127235.34805297852
2022-04-04,127634.8597088928,304.12797747801176,127330.7317314148
2022-04-05,125930.79012118529,304.12797747801176,125626.66214370728
2022-04-06,124907.48298464964,304.12797747801176,124603.35500717163
2022-04-07,124617.336710083,304.12797747801176,124313.20873260498
2022-04-08,123648.74523745726,304.12797747801176,123344.61725997925
2022-04-11,122278.30206881712,304.12797747801176,121974.17409133911
2022-04-12,122277.99794970702,304.12797747801176,121973.869972229
2022-04-13,122757.98595248412,304.12797747801176,122453.8579750061
2022-04-14,121090.63725863646,304.12797747801176,120786.50928115845
2022-04-18,121044.17498599242,304.12797747801176,120740.0470085144
2022-04-19,121083.82947741698,304.12797747801176,120779.70149993896
2022-04-20,122041.96870242308,304.12797747801176,121737.84072494507
2022-04-21,121438.01404010008,304.12797747801176,121133.88606262207
2022-04-22,120654.7953969116,304.12797747801176,120350.6674194336
2022-04-25,121369.4617062683,304.12797747801176,121065.33372879028
2022-04-26,120880.80144320677,304.12797747801176,120576.67346572876
2022-04-27,120610.38836108397,304.12797747801176,120306.26038360596
2022-04-28,121467.02787600707,304.12797747801176,121162.89989852905
2022-04-29,119902.17548190306,304.12797747801176,119598.04750442505
2022-05-02,119610.27237139891,304.12797747801176,119306.1443939209
2022-05-03,119974.88447772215,304.12797747801176,119670.75650024414
2022-05-04,121077.97884188841,304.12797747801176,120773.8508644104
2022-05-05,118715.7828580017,304.12797747801176,118411.65488052368
2022-05-06,118025.4176159973,304.12797747801176,117721.28963851929
2022-05-09,117646.8428288574,304.12797747801176,117342.7148513794
2022-05-10,118549.61298190306,304.12797747801176,118245.48500442505
2022-05-11,118588.98341571043,304.12797747801176,118284.85543823242
2022-05-12,118239.16772662352,304.12797747801176,117935.03974914551
2022-05-13,118173.97336779784,304.12797747801176,117869.84539031982
2022-05-16,117981.52744113158,304.12797747801176,117677.39946365356
2022-05-17,118108.05338870238,304.12797747801176,117803.92541122437
2022-05-18,117806.89840518187,304.12797747801176,117502.77042770386
2022-05-19,117404.16079150389,304.12797747801176,117100.03281402588
2022-05-20,117872.56706439207,304.12797747801176,117568.43908691406
2022-05-23,117377.92530642699,304.12797747801176,117073.79732894897
2022-05-24,118070.73747073363,304.12797747801176,117766.60949325562
2022-05-25,118444.87159548949,304.12797747801176,118140.74361801147
2022-05-26,118753.73139010619,304.12797747801176,118449.60341262817
2022-05-27,119777.39995013426,304.12797747801176,119473.27197265625
2022-05-31,118680.51037799071,304.12797747801176,118376.3824005127
2022-06-01,118528.8833401184,347.0800564269869,118181.8032836914
2022-06-02,118799.94845318602,347.0800564269869,118452.86839675903
2022-06-03,118065.94173550414,347.0800564269869,117718.86167907715
2022-06-06,117174.3770496826,347.0800564269869,116827.29699325562
2022-06-07,118073.95324444579,347.0800564269869,117726.8731880188
2022-06-08,117459.92402386473,347.0800564269869,117112.84396743774
2022-06-09,117054.22531246947,347.0800564269869,116707.14525604248
2022-06-10,115924.60084271239,347.0800564269869,115577.5207862854
2022-06-13,113569.00626110838,347.0800564269869,113221.9262046814
2022-06-14,113141.50936627196,347.0800564269869,112794.42930984497
2022-06-15,114410.609063385,347.0800564269869,114063.52900695801
2022-06-16,113898.8103649597,347.0800564269869,113551.73030853271
2022-06-17,114215.67743801879,347.0800564269869,113868.5973815918
2022-06-21,113978.93549084471,347.0800564269869,113631.85543441772
2022-06-22,115068.84924053954,347.0800564269869,114721.76918411255
2022-06-23,115771.07123684691,347.0800564269869,115423.99118041992
2022-06-24,115718.29295468138,347.0800564269869,115371.2128982544
2022-06-27,115200.93012356566,347.0800564269869,114853.85006713867
2022-06-28,114862.13239025878,347.0800564269869,114515.05233383179
2022-06-29,115671.2489864807,347.0800564269869,115324.16893005371
2022-06-30,115790.80707669066,347.0800564269869,115443.72702026367
2022-07-01,116342.63018163298,364.17656072233757,115978.45362091064
2022-07-05,116923.13872655485,364.17656072233757,116558.96216583252
2022-07-06,116410.9076321945,364.17656072233757,116046.73107147217
2022-07-07,116515.48090489958,364.17656072233757,116151.30434417725
2022-07-08,116023.23449071501,364.17656072233757,115659.05792999268
2022-07-11,116340.12658055876,364.17656072233757,115975.95001983643
2022-07-12,116322.40700658415,364.17656072233757,115958.23044586182
2022-07-13,116810.23626073454,364.17656072233757,116446.0597000122
2022-07-14,116684.45560582732,364.17656072233757,116320.27904510498
2022-07-15,117269.67429479216,364.17656072233757,116905.49773406982
2022-07-18,116486.27703221892,364.17656072233757,116122.10047149658
2022-07-19,116897.5661252365,364.17656072233757,116533.38956451416
2022-07-20,117254.92597325896,364.17656072233757,116890.74941253662
2022-07-21,118362.81322606657,364.17656072233757,117998.63666534424
2022-07-22,118871.60556157683,364.17656072233757,118507.42900085449
2022-07-25,118302.91683324431,364.17656072233757,117938.74027252197
2022-07-26,118030.08448155974,364.17656072233757,117665.9079208374
2022-07-27,118811.59209569548,364.17656072233757,118447.41553497314
2022-07-28,119538.69247563933,364.17656072233757,119174.51591491699
2022-07-29,119855.57186254118,364.17656072233757,119491.39530181885
2022-08-01,120739.97056370162,330.7357652702172,120409.2347984314
2022-08-02,119492.19049625777,330.7357652702172,119161.45473098755
2022-08-03,121557.15723591231,330.7357652702172,121226.42147064209
2022-08-04,121770.72716312789,330.7357652702172,121439.99139785767
2022-08-05,120816.9422739067,330.7357652702172,120486.20650863647
2022-08-08,121013.85961704634,330.7357652702172,120683.12385177612
2022-08-09,120607.93786411665,330.7357652702172,120277.20209884644
2022-08-10,121730.63007908248,330.7357652702172,121399.89431381226
2022-08-11,120561.5466249504,330.7357652702172,120230.81085968018
2022-08-12,121941.89324360274,330.7357652702172,121611.15747833252
2022-08-15,122127.41642551802,330.7357652702172,121796.6806602478
